target_id	gene
XM_006519456.3	SLC25A30
NM_026232.3	SLC25A30
NM_178386.3	SLC25A31
XM_006521385.3	SLC25A32
NM_172402.3	SLC25A32
NM_027460.2	SLC25A33
XM_006538996.3	SLC25A34
NM_001013780.1	SLC25A34
XM_006534273.2	SLC25A35
XM_006534274.3	SLC25A35
XM_006534275.3	SLC25A35
XM_006534276.2	SLC25A35
NM_028048.2	SLC25A35
XM_006510870.3	SLC25A36
XM_011242678.2	SLC25A36
XM_006510871.3	SLC25A36
XR_379402.3	SLC25A36
NM_138756.4	SLC25A36
XM_006519461.1	SLC25A37
NM_026331.3	SLC25A37
XM_006512018.1	SLC25A38
XM_006512019.3	SLC25A38
XM_006512020.1	SLC25A38
XM_011242949.1	SLC25A38
XM_011242950.2	SLC25A38
XM_006512021.2	SLC25A38
XM_011242951.1	SLC25A38
NM_144793.1	SLC25A38
XM_006534035.1	SLC25A39
XM_006534034.1	SLC25A39
XM_006534036.3	SLC25A39
NM_026542.3	SLC25A39
NM_007450.4	SLC25A4
XM_017320923.1	SLC25A40
XM_006503591.3	SLC25A40
XM_006503592.3	SLC25A40
NM_001289596.1	SLC25A40
NM_178766.5	SLC25A40
NM_001289595.1	SLC25A40
XM_006523382.2	SLC25A41
NM_175333.3	SLC25A41
NM_001007570.2	SLC25A42
XM_006541378.2	SLC25A43
XM_006541379.2	SLC25A43
XM_006541380.3	SLC25A43
XR_391662.3	SLC25A43
XM_006541381.3	SLC25A43
NM_001085497.2	SLC25A43
NR_075097.1	SLC25A43
NR_075096.1	SLC25A43
XM_006501347.2	SLC25A44
NM_001281795.1	SLC25A44
NM_001145877.2	SLC25A44
NM_178696.5	SLC25A44
NM_001145876.2	SLC25A44
XM_006531621.3	SLC25A45
XM_006531622.3	SLC25A45
NM_134154.3	SLC25A45
XM_006526186.3	SLC25A46
NM_026165.3	SLC25A46
XM_011243981.2	SLC25A47
NM_001012310.2	SLC25A47
XM_006517278.3	Slc25a48
XM_011244532.1	Slc25a48
XM_011244533.1	Slc25a48
NM_177809.4	Slc25a48
NM_007451.4	SLC25A5
XM_017320126.1	SLC25A51
XM_006537835.3	SLC25A51
NM_001009949.3	SLC25A51
NM_001082412.2	SLC25A53
NM_001114179.1	SLC25A53
XM_011247758.1	SLC25A53
XM_006528599.3	SLC25A53
NM_029054.1	Slc25a54
NM_001310691.1	SLC26A1
NM_174870.4	SLC26A1
NM_001310692.1	SLC26A1
XM_017320854.1	SLC26A1
XM_017320855.1	SLC26A1
XM_017320856.1	SLC26A1
XM_011249441.2	SLC26A1
XM_006534911.1	SLC26A1
XM_006513564.3	Slc26a10
XM_011243421.2	Slc26a10
XM_006513565.3	Slc26a10
XM_011243422.2	Slc26a10
XM_017313912.1	Slc26a10
XR_001779510.1	Slc26a10
XM_006513566.3	Slc26a10
XR_380388.3	Slc26a10
XM_006513567.3	Slc26a10
XR_001779511.1	Slc26a10
XR_001779512.1	Slc26a10
XR_001779513.1	Slc26a10
NM_177615.3	Slc26a10
XM_006533418.2	SLC26A11
XM_006533419.3	SLC26A11
XM_006533420.2	SLC26A11
XM_006533421.2	SLC26A11
NM_178743.3	SLC26A11
NM_007885.2	SLC26A2
XM_017314950.1	SLC26A3
XM_011243812.1	SLC26A3
NM_021353.3	SLC26A3
XM_017315068.1	SLC26A4
XM_006515091.1	SLC26A4
XM_006515092.3	SLC26A4
XM_011243870.2	SLC26A4
NM_011867.3	SLC26A4
XM_006535818.1	SLC26A5
NM_030727.5	SLC26A5
NM_001289788.1	SLC26A5
NM_001289787.1	SLC26A5
NM_134420.4	SLC26A6
XM_006537722.3	SLC26A7
XM_006537723.3	SLC26A7
NM_145947.2	SLC26A7
XM_011246384.2	SLC26A8
XM_011246385.2	SLC26A8
XM_011246387.2	SLC26A8
XM_011246388.2	SLC26A8
XM_011246389.2	SLC26A8
XM_011246390.2	SLC26A8
XM_011246391.1	SLC26A8
XR_001782064.1	SLC26A8
XM_011246394.1	SLC26A8
NM_001290320.1	SLC26A8
XM_006529700.2	SLC26A9
XR_387176.2	SLC26A9
XM_006529701.1	SLC26A9
NM_177243.4	SLC26A9
NM_011977.3	SLC27A1
XM_006509671.3	SLC27A1
XM_006509673.2	SLC27A1
XM_006509674.3	SLC27A1
XM_006509675.3	SLC27A1
XM_006509676.3	SLC27A1
XM_006509677.1	SLC27A1
XM_006509678.3	SLC27A1
NM_011978.2	SLC27A2
NM_011988.3	SLC27A3
NM_001316688.1	SLC27A3
XM_011240129.2	SLC27A3
XM_011240130.1	SLC27A3
NM_011989.4	SLC27A4
NM_009512.2	SLC27A5
NM_001081072.1	SLC27A6
NM_001004184.3	SLC28A1
XM_006540976.3	SLC28A1
XM_006540977.3	SLC28A1
XM_006540978.3	SLC28A1
XM_006540979.3	SLC28A1
XR_391350.1	SLC28A1
XM_011250875.1	SLC28A1
XM_006499601.3	SLC28A2
XM_011239576.2	SLC28A2
XM_006499602.3	SLC28A2
XM_011239577.2	SLC28A2
NM_172980.2	SLC28A2
NM_022317.3	SLC28A3
NM_001199113.1	SLC29A1
NM_022880.3	SLC29A1
NM_001199114.1	SLC29A1
NM_001199115.1	SLC29A1
NM_001199116.1	SLC29A1
XM_006524768.1	SLC29A1
XM_006524770.3	SLC29A1
XM_006524771.1	SLC29A1
XM_006524773.3	SLC29A1
XM_006524772.3	SLC29A1
XM_006524769.2	SLC29A1
NM_007854.3	SLC29A2
XM_017318055.1	SLC29A2
XM_017318056.1	SLC29A2
XM_017318057.1	SLC29A2
XM_006531664.2	SLC29A2
NM_023596.3	SLC29A3
XM_006514118.3	SLC29A3
XM_006514119.3	SLC29A3
XM_006514120.2	SLC29A3
NM_146257.2	SLC29A4
XM_006504706.2	SLC29A4
XM_006504707.2	SLC29A4
NM_011400.3	SLC2A1
XM_006502908.1	SLC2A1
NM_130451.3	SLC2A10
NM_178934.4	SLC2A12
XM_011243176.2	SLC2A12
XM_006512773.3	SLC2A12
XM_006512774.3	SLC2A12
XM_006512775.3	SLC2A12
NM_001033633.3	SLC2A13
NM_031197.2	SLC2A2
NM_011401.4	SLC2A3
XM_006505822.3	SLC2A3
XM_011241268.2	SLC2A3
XM_006505823.3	SLC2A3
XM_006532653.2	SLC2A4
XM_006532654.1	SLC2A4
XM_006532655.3	SLC2A4
NM_009204.2	SLC2A4
NR_045164.1	Slc2a4rg-ps
XM_017320329.1	SLC2A5
XM_006539076.3	SLC2A5
NM_019741.3	SLC2A5
NM_172659.2	SLC2A6
NM_001177627.1	SLC2A6
XR_374081.3	SLC2A6
XM_006497917.3	SLC2A6
NM_001085529.1	SLC2A7
XM_017320304.1	SLC2A7
XM_006539015.3	SLC2A7
XM_006539016.3	SLC2A7
XM_006539017.3	SLC2A7
NM_019488.4	SLC2A8
XR_374107.3	SLC2A8
NM_145559.2	SLC2A9
NM_001012363.2	SLC2A9
NM_001102414.1	SLC2A9
NM_001102415.1	SLC2A9
XM_006503683.3	SLC2A9
XM_006503684.3	SLC2A9
XM_006503685.3	SLC2A9
XM_011240688.2	SLC2A9
XM_011240689.2	SLC2A9
XM_011240690.1	SLC2A9
XM_006503686.3	SLC2A9
XM_006503687.3	SLC2A9
XM_011240691.1	SLC2A9
NM_009579.3	SLC30A1
XM_006497158.3	SLC30A1
NM_001033286.2	SLC30A10
NM_001039677.2	SLC30A2
XM_006538755.3	SLC30A2
NM_011773.3	SLC30A3
XM_006503864.2	SLC30A3
XM_006503865.2	SLC30A3
NM_011774.3	SLC30A4
NM_001290993.1	SLC30A4
NM_022885.2	SLC30A5
XM_011244695.2	SLC30A5
XR_382742.3	SLC30A5
NM_001252478.1	SLC30A6
NM_144798.6	SLC30A6
XM_017317374.1	SLC30A6
NM_023214.7	SLC30A7
XM_017319686.1	SLC30A7
XM_011240194.1	SLC30A7
NM_172816.3	SLC30A8
NM_178651.4	SLC30A9
NM_001310629.1	SLC30A9
XR_001784587.1	SLC30A9
XM_006537711.2	SLC31A1
NM_175090.4	SLC31A1
XM_006537712.2	SLC31A2
NM_001290518.1	SLC31A2
NM_025286.3	SLC31A2
NM_009508.2	SLC32A1
NM_001272035.1	SLC33A1
NM_001331067.1	SLC33A1
NM_015728.5	SLC33A1
XM_006517177.3	SLC34A1
XM_006517178.3	SLC34A1
NM_011392.2	SLC34A1
NM_011402.3	SLC34A2
XM_006503807.1	SLC34A2
NM_080854.3	SLC34A3
XM_011239017.1	SLC34A3
XM_017315536.1	SLC34A3
XM_006497677.1	SLC34A3
XM_006497678.1	SLC34A3
XM_006497679.1	SLC34A3
XM_011239018.1	SLC34A3
XM_006497682.2	SLC34A3
XM_006497681.2	SLC34A3
XM_006497683.2	SLC34A3
XM_017315541.1	SLC34A3
NM_011895.3	SLC35A1
XM_006537891.3	SLC35A1
XM_006537892.3	SLC35A1
XR_001784138.1	SLC35A1
NM_078484.2	Slc35a2
NM_001083937.1	Slc35a2
XM_006527584.2	Slc35a2
XM_017318460.1	Slc35a2
XM_006527585.1	Slc35a2
NM_144902.3	SLC35A3
XM_006501425.3	SLC35A3
XM_006501426.3	SLC35A3
XR_001783689.1	SLC35A3
XM_006501427.2	SLC35A3
XM_011246986.1	SLC35A4
NM_026404.2	SLC35A4
NM_001083317.1	SLC35A4
XM_006522647.3	SLC35A5
XM_006522648.3	SLC35A5
XM_017317143.1	SLC35A5
NM_028756.4	SLC35A5
XM_006531985.1	SLC35B1
XM_006531986.2	SLC35B1
NM_016752.1	SLC35B1
XM_006524996.1	SLC35B2
NM_028662.2	SLC35B2
XM_006516527.2	SLC35B3
XM_006516528.2	SLC35B3
XM_006516530.2	SLC35B3
XM_006516529.2	SLC35B3
XM_017315356.1	SLC35B3
XR_001780745.1	SLC35B3
XR_001780746.1	SLC35B3
XM_006516531.2	SLC35B3
NM_134060.4	SLC35B3
NM_001170431.1	SLC35B3
NM_001170430.1	SLC35B3
XM_011241421.2	SLC35B4
NM_021435.3	SLC35B4
NM_145832.3	SLC35C1
NM_211358.2	SLC35C1
XM_006499370.3	SLC35C2
XM_006499372.3	SLC35C2
XM_006499371.3	SLC35C2
XM_006499375.3	SLC35C2
XR_001782366.1	SLC35C2
NM_144893.2	SLC35C2
NM_001252574.1	SLC35C2
NM_001252573.1	SLC35C2
NM_001252575.1	SLC35C2
NR_045544.1	SLC35C2
NM_177732.4	SLC35D1
XM_006503079.3	SLC35D1
XM_006503080.3	SLC35D1
XR_376320.3	SLC35D1
XM_006517372.3	SLC35D2
XM_006517373.3	SLC35D2
XM_006517374.3	SLC35D2
NM_001001321.3	SLC35D2
XM_006512916.3	SLC35D3
NM_029529.3	SLC35D3
XM_006509684.2	SLC35E1
NM_177766.3	SLC35E1
XM_006538952.3	SLC35E2B
XM_006538953.3	SLC35E2B
NM_177186.4	SLC35E2B
NM_029875.2	SLC35E3
NM_153142.3	SLC35E4
NM_178675.4	SLC35F1
XM_006511460.2	SLC35F2
XM_006511461.3	SLC35F2
XM_006511462.3	SLC35F2
NM_028060.3	SLC35F2
XM_011248333.2	SLC35F3
XM_011248334.1	SLC35F3
XM_006530805.2	SLC35F3
XM_006530806.3	SLC35F3
XM_011248335.1	SLC35F3
NM_175434.3	SLC35F3
NM_029238.2	SLC35F4
XM_006529910.3	SLC35F5
XR_001778392.1	SLC35F5
XM_006529912.3	SLC35F5
NM_028787.4	SLC35F5
XM_017321124.1	SLC35F6
NM_175675.3	SLC35F6
NM_175507.3	SLC35G1
NM_001101483.1	SLC35G2
NM_019871.2	SLC35G6
NM_153139.4	SLC36A1
XR_879563.2	SLC36A1
XM_006532832.1	SLC36A1
NR_046034.1	Slc36a1os
NM_153170.3	SLC36A2
XM_006533324.3	SLC36A2
XM_006533325.3	SLC36A2
XM_006532829.3	SLC36A3
XM_011248898.2	SLC36A3
XM_017314432.1	SLC36A3
XM_011248899.1	SLC36A3
XM_011248900.1	SLC36A3
NM_172258.3	SLC36A3
XR_388654.2	Slc36a3os
XR_388655.1	Slc36a3os
NM_172289.4	SLC36A4
XM_006510170.3	SLC36A4
XM_017313295.1	SLC36A4
XM_006510172.2	SLC36A4
XM_017313296.1	SLC36A4
NM_153062.2	SLC37A1
NM_001242427.1	SLC37A1
XM_011246396.2	SLC37A1
XM_006524097.3	SLC37A1
XM_006524099.3	SLC37A1
XM_017317410.1	SLC37A1
NM_020258.4	SLC37A2
NM_001145960.1	SLC37A2
NM_028123.3	SLC37A3
XM_006506658.3	SLC37A3
XM_006506661.3	SLC37A3
XM_006506659.3	SLC37A3
XM_011241477.2	SLC37A3
XM_006506663.3	SLC37A3
XM_006506666.3	SLC37A3
XM_006506664.3	SLC37A3
XM_006506665.3	SLC37A3
XM_006506667.3	SLC37A3
XM_017321757.1	SLC37A3
XM_017321758.1	SLC37A3
XM_017321759.1	SLC37A3
XM_006510010.3	SLC37A4
XM_006510011.1	SLC37A4
XM_006510012.3	SLC37A4
XM_006510013.3	SLC37A4
XM_006510016.3	SLC37A4
NM_001293630.1	SLC37A4
NM_001293631.1	SLC37A4
NM_008063.2	SLC37A4
XM_006520235.3	SLC38A1
NM_001166458.1	SLC38A1
NM_134086.4	SLC38A1
NM_001166456.1	SLC38A1
XM_006534284.3	SLC38A10
XM_006534285.3	SLC38A10
XM_006534286.3	SLC38A10
XM_006534287.3	SLC38A10
XM_017314781.1	SLC38A10
XM_006534288.3	SLC38A10
XM_017314782.1	SLC38A10
XM_006534290.2	SLC38A10
XM_006534291.2	SLC38A10
XM_017314783.1	SLC38A10
XM_017314784.1	SLC38A10
XM_017314785.1	SLC38A10
XM_017314786.1	SLC38A10
XM_017314787.1	SLC38A10
NM_024249.5	SLC38A10
NM_001164801.1	SLC38A10
NM_001164802.1	SLC38A10
NM_001164799.1	SLC38A10
NM_001164798.1	SLC38A10
NM_001164800.1	SLC38A10
NM_177074.2	SLC38A11
XM_006521300.3	SLC38A2
NM_175121.3	SLC38A2
XM_017313682.1	SLC38A3
XR_871103.1	SLC38A3
NM_001199217.1	SLC38A3
NM_001199218.1	SLC38A3
NM_023805.3	SLC38A3
XM_006521346.3	SLC38A4
XM_006521348.3	SLC38A4
XM_006521350.3	SLC38A4
XM_006521351.2	SLC38A4
XM_006521349.3	SLC38A4
NM_027052.3	SLC38A4
NM_172479.3	SLC38A5
XM_011244154.2	SLC38A6
XR_381537.3	SLC38A6
XM_006516118.2	SLC38A6
XM_017315147.1	SLC38A6
XM_017315148.1	SLC38A6
XM_017315149.1	SLC38A6
XR_001780471.1	SLC38A6
XR_001780472.1	SLC38A6
XM_006516122.3	SLC38A6
XR_381540.2	SLC38A6
XM_006516123.3	SLC38A6
NM_001037717.3	SLC38A6
XM_006530876.3	SLC38A7
XM_006530877.2	SLC38A7
XM_006530878.1	SLC38A7
XM_011248357.1	SLC38A7
XM_006530879.1	SLC38A7
NM_172758.4	SLC38A7
XM_011248368.2	SLC38A8
NM_001009950.1	SLC38A8
XR_873762.2	SLC38A9
XR_873763.2	SLC38A9
XR_873764.2	SLC38A9
XM_006517670.2	SLC38A9
XM_006517671.3	SLC38A9
XM_006517672.2	SLC38A9
XM_006517673.3	SLC38A9
XM_017315519.1	SLC38A9
XR_001780783.1	SLC38A9
XR_382737.3	SLC38A9
XM_006517675.3	SLC38A9
NM_178746.4	SLC38A9
NM_013901.2	SLC39A1
XM_006501560.3	SLC39A1
NM_172653.2	SLC39A10
XM_006495932.3	SLC39A10
XM_006495934.3	SLC39A10
XM_006495933.3	SLC39A10
XM_006495935.2	SLC39A10
NM_027216.5	SLC39A11
NM_001166503.1	SLC39A11
XM_011249230.1	SLC39A11
XM_011249231.1	SLC39A11
XM_011249232.1	SLC39A11
XM_011249233.1	SLC39A11
XM_011249234.2	SLC39A11
XM_011249235.2	SLC39A11
XM_011249236.2	SLC39A11
XM_011249238.2	SLC39A11
XM_011249237.2	SLC39A11
XM_011249240.2	SLC39A11
XM_011249239.2	SLC39A11
XM_017314742.1	SLC39A11
XM_006534127.3	SLC39A11
XM_006534130.3	SLC39A11
XM_017314743.1	SLC39A11
XM_006534134.3	SLC39A11
XM_011249241.2	SLC39A11
NM_001012305.2	SLC39A12
XM_006497481.1	SLC39A12
XM_017318950.1	SLC39A12
NM_001290765.1	SLC39A13
NM_026721.3	SLC39A13
NR_110981.1	SLC39A13
XM_006500099.3	SLC39A13
XM_017319236.1	SLC39A13
XM_006500100.2	SLC39A13
XM_006500101.2	SLC39A13
XR_374515.2	SLC39A13
XM_011239756.2	SLC39A13
XM_006500102.3	SLC39A13
XM_017319238.1	SLC39A13
NM_144808.4	SLC39A14
NM_001135151.1	SLC39A14
NM_001135152.1	SLC39A14
XM_006518786.3	SLC39A14
XM_006518787.3	SLC39A14
XM_006518788.3	SLC39A14
XM_006518789.3	SLC39A14
XM_006518791.1	SLC39A14
NM_001039676.2	SLC39A2
XM_006518795.3	SLC39A2
XM_006518796.3	SLC39A2
NM_134135.1	SLC39A3
XM_006513024.1	SLC39A3
XM_006513025.2	SLC39A3
XM_006513026.2	SLC39A3
XM_011243259.1	SLC39A3
XM_006513027.2	SLC39A3
XM_011243260.2	SLC39A3
NM_028064.2	SLC39A4
XM_006521427.1	SLC39A4
XM_006514172.3	SLC39A5
XM_006514173.3	SLC39A5
XR_871732.2	SLC39A5
XM_011243579.1	SLC39A5
NM_028051.3	SLC39A5
NM_028092.3	SLC39A5
NM_001136237.1	SLC39A5
NM_139143.3	SLC39A6
NM_008202.2	SLC39A7
NM_001077709.1	SLC39A7
NM_026228.5	SLC39A8
NM_001135149.1	SLC39A8
NM_001135150.1	SLC39A8
XM_006501934.2	SLC39A8
XM_006501935.3	SLC39A8
XM_006501936.3	SLC39A8
NM_026244.2	SLC39A9
XM_017315121.1	SLC39A9
XM_006516032.3	SLC39A9
XM_006516033.3	SLC39A9
XM_006516034.3	SLC39A9
NM_009205.2	SLC3A1
NM_001161413.1	SLC3A2
NM_008577.4	SLC3A2
XM_017318078.1	SLC3A2
XM_006526733.2	SLC3A2
XM_017321709.1	SLC40A1
XM_006496137.2	SLC40A1
NM_016917.2	SLC40A1
NM_173865.3	SLC41A1
XM_006513811.3	SLC41A2
XM_011243498.2	SLC41A2
NM_177388.3	SLC41A2
XM_006506625.1	SLC41A3
XM_006506626.3	SLC41A3
XM_006506627.3	SLC41A3
NM_027868.2	SLC41A3
NM_001037493.2	SLC41A3
XM_017319273.1	SLC43A1
XM_017319274.1	SLC43A1
XM_006500230.3	SLC43A1
XM_017319275.1	SLC43A1
XM_006500231.3	SLC43A1
XM_017319276.1	SLC43A1
XM_017319277.1	SLC43A1
NM_024497.1	SLC43A1
NM_001083809.1	SLC43A1
NM_001081349.2	SLC43A1
XM_006532819.3	SLC43A2
XM_006532820.3	SLC43A2
XM_006532821.3	SLC43A2
XM_006532823.3	SLC43A2
XM_006532822.3	SLC43A2
XM_006532824.3	SLC43A2
XM_006532826.3	SLC43A2
XM_006532825.3	SLC43A2
XM_006532827.3	SLC43A2
XM_006532828.2	SLC43A2
NM_173388.2	SLC43A2
NM_001199284.1	SLC43A2
NM_001199283.1	SLC43A2
XM_006499957.2	SLC43A3
XM_006499958.3	SLC43A3
XM_006499959.2	SLC43A3
XM_006499960.2	SLC43A3
XM_006499961.1	SLC43A3
XM_011239719.2	SLC43A3
XM_011239720.2	SLC43A3
NM_021398.3	SLC43A3
XM_006537531.3	SLC44A1
XM_006537532.3	SLC44A1
XR_390309.3	SLC44A1
XM_006537533.2	SLC44A1
XM_017319900.1	SLC44A1
NM_133891.3	SLC44A1
NM_001159633.1	SLC44A1
XM_006510575.2	SLC44A2
XM_011242593.2	SLC44A2
XM_006510576.2	SLC44A2
NM_152808.3	SLC44A2
NM_001199186.1	SLC44A2
NM_145394.3	SLC44A3
XM_006524885.2	SLC44A4
NM_023557.3	SLC44A4
XM_006501488.3	SLC44A5
XR_375525.3	SLC44A5
XR_375526.3	SLC44A5
XM_006501489.3	SLC44A5
XM_006501490.3	SLC44A5
XM_006501492.2	SLC44A5
XM_006501493.2	SLC44A5
XM_006501494.2	SLC44A5
XM_006501495.3	SLC44A5
XM_006501496.3	SLC44A5
XM_006501497.2	SLC44A5
XM_006501498.2	SLC44A5
XM_006501499.2	SLC44A5
XM_006501500.2	SLC44A5
XM_006501501.2	SLC44A5
XR_375527.2	SLC44A5
NM_001081263.1	SLC44A5
XM_006538860.1	SLC45A1
XM_006538861.3	SLC45A1
NM_173774.3	SLC45A1
NM_053077.3	SLC45A2
XM_006529341.2	SLC45A3
XM_006529342.2	SLC45A3
NM_001177628.2	SLC45A3
NM_145977.2	SLC45A3
XM_011245401.1	SLC45A4
XM_017316363.1	SLC45A4
XM_017316364.1	SLC45A4
XM_011245402.2	SLC45A4
NM_001168255.1	SLC45A4
NM_001033219.3	SLC45A4
NM_026740.2	SLC46A1
NM_021053.4	SLC46A2
XM_006504865.3	SLC46A3
XM_006504866.3	SLC46A3
XM_006504867.3	SLC46A3
NM_027872.3	SLC46A3
XM_011249188.2	SLC47A1
XM_011249189.2	SLC47A1
XM_006533993.2	SLC47A1
XM_006533995.3	SLC47A1
XM_006533997.2	SLC47A1
NM_026183.5	SLC47A1
XM_006533616.1	Slc47a2
NM_001033542.2	Slc47a2
NM_026353.4	SLC48A1
NM_011403.2	SLC4A1
NM_033552.3	SLC4A10
NM_001242378.1	SLC4A10
NM_001242379.1	SLC4A10
NM_001242380.1	SLC4A10
NM_001242381.1	SLC4A10
NM_001242382.1	SLC4A10
NM_001242383.1	SLC4A10
XM_006500448.3	SLC4A10
XM_011239858.2	SLC4A10
XM_006500449.3	SLC4A10
XM_006500450.3	SLC4A10
XM_017319349.1	SLC4A10
XM_006500451.3	SLC4A10
NM_001081162.1	SLC4A11
XM_006499604.1	SLC4A11
XM_006499607.3	SLC4A11
NM_009206.2	SLC4A1AP
XM_006503808.2	SLC4A1AP
XM_006503809.2	SLC4A1AP
XM_006503810.2	SLC4A1AP
XM_006503811.3	SLC4A1AP
XM_017320752.1	SLC4A1AP
NM_009207.3	SLC4A2
NM_001253892.1	SLC4A2
XM_006535650.1	SLC4A2
XM_006535651.3	SLC4A2
XM_006535653.1	SLC4A2
XM_006535655.3	SLC4A2
XM_006535656.3	SLC4A2
NM_009208.3	SLC4A3
XM_006496449.3	SLC4A3
XM_006496450.3	SLC4A3
XM_006496452.3	SLC4A3
XM_006496451.3	SLC4A3
XM_006496453.2	SLC4A3
XM_006496454.3	SLC4A3
XM_006496455.2	SLC4A3
XM_006496456.3	SLC4A3
XM_006496457.1	SLC4A3
XM_006496458.2	SLC4A3
XM_011238679.2	SLC4A3
NM_001197147.1	SLC4A4
NM_001136260.1	SLC4A4
NM_018760.2	SLC4A4
XM_011249542.1	SLC4A4
XM_017320995.1	SLC4A4
XM_006535136.3	SLC4A4
XM_011249544.1	SLC4A4
XM_017320996.1	SLC4A4
NM_001166067.1	SLC4A5
XM_006505963.3	SLC4A5
XM_006505964.2	SLC4A5
XM_006505965.2	SLC4A5
XM_006505966.2	SLC4A5
XM_006505967.2	SLC4A5
NM_001033270.2	SLC4A7
XM_006517998.1	SLC4A7
XM_006517999.2	SLC4A7
XM_006518000.2	SLC4A7
XM_006518001.2	SLC4A7
XM_017315953.1	SLC4A7
XM_011244748.2	SLC4A7
XM_011244750.2	SLC4A7
XM_006518002.2	SLC4A7
XM_006518003.2	SLC4A7
XM_006518004.2	SLC4A7
XM_011244756.2	SLC4A7
XR_001781108.1	SLC4A7
XM_017315955.1	SLC4A7
XM_006521225.3	SLC4A8
XM_017316718.1	SLC4A8
NM_021530.2	SLC4A8
NM_001271544.1	SLC4A9
NM_001271545.1	SLC4A9
NM_172830.2	SLC4A9
NM_001271546.1	SLC4A9
NM_001271547.1	SLC4A9
XM_006525906.3	SLC4A9
XM_006525907.3	SLC4A9
XM_006525908.3	SLC4A9
XM_006525909.3	SLC4A9
XM_006525910.3	SLC4A9
XM_011246919.2	SLC4A9
XM_017317896.1	SLC4A9
XM_006525911.3	SLC4A9
XM_011246920.2	SLC4A9
XM_006501155.2	SLC50A1
XM_006501156.2	SLC50A1
NM_009057.3	SLC50A1
NM_145932.3	SLC51A
NM_178933.2	SLC51B
XM_006521151.3	SLC52A2
NM_029643.3	SLC52A2
NM_027172.3	SLC52A3
NM_001164819.1	SLC52A3
NM_001164820.1	SLC52A3
NM_019810.4	SLC5A1
NM_001033227.2	SLC5A10
XM_017314221.1	SLC5A10
XM_006531978.3	SLC5A10
XM_006531979.3	SLC5A10
XM_006531980.3	SLC5A10
XM_006531981.3	SLC5A10
NM_146198.2	SLC5A11
XM_011241766.2	SLC5A11
XM_011241767.2	SLC5A11
XM_011241768.2	SLC5A11
XM_006507712.3	SLC5A11
XM_011241769.1	SLC5A11
XR_001785540.1	SLC5A11
NM_001003915.2	SLC5A12
NM_001177624.1	SLC5A12
XM_006499489.3	SLC5A12
NM_133254.3	SLC5A2
NM_017391.3	SLC5A3
NM_133184.2	Slc5a4a
NM_023219.2	Slc5a4b
XM_006513945.2	Slc5a4b
XM_011243522.1	Slc5a4b
XM_017314051.1	Slc5a4b
XM_006509537.3	SLC5A5
XR_870460.2	SLC5A5
NM_053248.2	SLC5A5
NM_001177621.1	SLC5A6
NM_001177622.1	SLC5A6
NM_177870.5	SLC5A6
XM_011240751.1	SLC5A6
NM_022025.4	SLC5A7
XM_006524774.3	SLC5A7
XM_006524775.2	SLC5A7
XM_006524776.3	SLC5A7
NM_145423.2	SLC5A8
NM_145551.4	SLC5A9
XM_006503000.2	SLC5A9
XM_006503001.2	SLC5A9
XR_376307.3	SLC5A9
XM_006503002.3	SLC5A9
NM_178703.4	SLC6A1
NM_172890.3	SLC6A11
NM_133661.3	SLC6A12
XM_006505533.3	SLC6A12
XM_006505534.1	SLC6A12
XM_006505535.2	SLC6A12
XM_006505536.1	SLC6A12
NM_144512.2	SLC6A13
XM_006505537.3	SLC6A13
XM_006505538.3	SLC6A13
XM_011241211.2	SLC6A13
NM_020049.4	SLC6A14
NM_175328.3	SLC6A15
NM_001252330.1	SLC6A15
XM_006512982.3	SLC6A15
XM_006512983.3	SLC6A15
XM_006512984.3	SLC6A15
NM_001324535.1	SLC6A16
NR_121629.1	SLC6A17
NM_001293689.1	SLC6A17
XM_006501406.2	SLC6A17
XM_006501407.2	SLC6A17
NM_172271.2	SLC6A17
NM_001168643.1	SLC6A18
NM_001168646.1	SLC6A18
NM_001168645.1	SLC6A18
NM_001040692.3	SLC6A18
NM_001136087.2	SLC6A18
NM_001168644.1	SLC6A18
NM_028878.3	SLC6A19
XM_006517419.3	SLC6A19
NM_027780.1	Slc6a19os
XM_006530793.3	SLC6A2
XM_006530794.3	SLC6A2
NM_009209.3	SLC6A2
NM_139142.2	SLC6A20
NM_011731.3	Slc6a20b
XM_006541270.1	Slc6a21
XM_017312376.1	Slc6a21
XM_017312377.1	Slc6a21
XM_011250910.1	Slc6a21
XM_017312378.1	Slc6a21
XM_017312379.1	Slc6a21
XM_011250911.1	Slc6a21
XM_017312380.1	Slc6a21
NM_001033176.1	Slc6a21
NM_010020.3	SLC6A3
XM_006517083.3	SLC6A3
XM_017315377.1	SLC6A3
XM_006517084.3	SLC6A3
XM_006532299.2	SLC6A4
XM_006532300.2	SLC6A4
XM_006532301.3	SLC6A4
XM_006532302.1	SLC6A4
NM_010484.2	SLC6A4
NM_148931.3	SLC6A5
NM_001146013.1	SLC6A5
XM_006540545.3	SLC6A5
XM_006540546.3	SLC6A5
XM_006540547.1	SLC6A5
XM_006540548.2	SLC6A5
XM_006540549.3	SLC6A5
NM_009320.4	SLC6A6
XM_006505871.3	SLC6A6
XM_006505870.1	SLC6A6
XR_001785114.1	SLC6A6
XR_377434.3	SLC6A6
XR_001785115.1	SLC6A6
XR_001785116.1	SLC6A6
XR_001785117.1	SLC6A6
XM_011241279.2	SLC6A6
