"","csde_values.average_csde","input_values.average_input"
"SH3BP5",2252.3000628313,941.82186958238
"SH3BP5L",1669.98352878127,562.893066195692
"SH3D19",1053.30569876883,667.561786598616
"SH3D21",12.3840784915989,16.8127159176452
"SH3GL1",937.402025653795,499.792001131183
"SH3GL2",603.621699468351,700.53075732773
"SH3GL3",301.803644477468,457.410972968152
"SH3GLB1",1863.01458101766,2422.83737225198
"SH3GLB2",992.154217777257,827.413164014652
"SH3KBP1",674.999236743312,768.378943893971
"SH3PXD2A",2156.10075841371,757.811005203807
"SH3PXD2B",3574.28435301503,1694.53668880221
"SH3RF1",2200.71808477193,876.647392739154
"SH3RF2",4.98425464050712,2.70884495513723
"SH3RF3",3001.26870854383,1327.79267050326
"SH3TC1",157.064586613816,37.5196587368849
"SH3TC2",126.946694680422,22.5729268925941
"SH3YL1",297.33576409385,317.697118748092
"SHANK1",12437.6285342505,4661.64626941148
"SHANK2",6005.66272446498,2796.04436875255
"SHANK3",3145.80686678208,1992.30997241754
"SHARPIN",377.323995836148,429.203797619706
"SHB",1935.98799784796,396.262779730405
"SHBG",6.08346619002219,11.4197655402644
"SHC1",332.826799881591,267.203393144763
"SHC2",1197.49895596778,580.446664184422
"SHC3",875.140898524193,386.938657461365
"SHC4",63.8695362207546,55.5526560878528
"SHCBP1",31.9403692751279,35.8137247783199
"SHCBP1L",20.0737746845789,33.3105627186589
"SHD",771.604717670095,443.653413617691
"SHE",167.092614705155,74.8311889987524
"SHF",1114.86241899349,562.016141221512
"SHH",36.3172559585776,30.0793617505121
"SHISA2",407.498530312097,250.999578865743
"SHISA3",16.276927996356,35.0694985641644
"SHISA4",584.377115095575,447.678052762204
"SHISA5",439.341719292938,403.555196977009
"SHISA6",1601.5327555559,699.993574618299
"SHISA7",3016.41559150344,2816.62527020843
"SHISA8",84.0691059192991,23.4821727902029
"SHISA9",880.175931782364,725.006184740453
"SHKBP1",625.668154386745,493.429999875123
"SHMT1",100.418755334583,56.7610878601694
"SHMT2",378.204772612419,257.441592818699
"SHOC2",412.30267250914,1093.1658741847
"SHOX2",7.4271231603244,6.9223654920563
"SHPK",38.7117373046305,24.2021757433993
"SHPRH",1742.49336255343,1036.11686666517
"SHQ1",166.265455237195,89.2467942614893
"SHROOM1",128.768044115182,67.8864915973957
"SHROOM2",1164.02444287401,970.79481838807
"SHROOM3",453.857454287863,132.556664310104
"SHROOM4",387.242433780736,283.895922544229
"SHTN1",1192.02926978945,1500.96767201549
"SI",0.467982452029513,0.483858241673167
"SIAE",258.35869920612,152.231526829618
"SIAH1",1108.96497162896,1258.29346117981
"Siah1b",78.6533308859912,52.7626893600156
"SIAH2",260.627730609151,168.781750294902
"SIAH3",57.2505341114039,43.3678584461906
"SIDT1",123.73411944096,99.192417700246
"SIDT2",3306.45103390576,1386.80968358165
"SIGIRR",45.0227991662439,22.0562260037763
"SIGLEC1",8.62973721749424,5.62464751543403
"SIGLEC10",0,1.27744992786718
"SIGLEC15",7.68373853520379,32.1835067933
"SIGLEC8",5.71605980610836,16.3037712969878
"SIGLEC9",2.36621942787749,9.42111262722451
"Siglech",19.4201046760574,25.1210868033904
"SIGLECL1",0,0
"SIGMAR1",633.466804143896,395.319367726466
"Sik1",1597.1058308553,753.668691181989
"SIK2",1347.9143163796,912.314336087298
"SIK3",1233.09513664777,582.151134927582
"SIKE1",527.286047532791,589.916282599197
"SIL1",368.459578225021,152.043124921731
"SIM1",25.4870882690703,32.2036485815584
"SIM2",3.29494985438046,1.84798437001783
"SIMC1",706.493486830075,573.95428174478
"SIN3A",1482.30258354853,814.062372694136
"SIN3B",5015.70298022266,3526.19268198792
"SIPA1",1327.98451345927,309.102382295468
"SIPA1L1",2491.74023666019,1409.2238448609
"SIPA1L2",4174.914864633,1095.82682870327
"SIPA1L3",2178.65711452715,908.033347459892
"SIRPA",4228.18239475129,1563.43717952278
"SIRPB1",0.433010376753686,1.07935122008391
"SIRT1",234.878827529307,302.15063195174
"SIRT2",1380.78541352817,581.564346965026
"SIRT3",164.177175793522,148.949691639938
"SIRT4",287.196623862045,438.891085105863
"SIRT5",231.46479678155,333.982116626371
"SIRT6",476.442931465316,569.709221233329
"SIRT7",292.576598999073,281.229299730316
"SIT1",0.463994473763282,0.335672198726747
"SIVA1",144.135664424077,75.4105674107767
"SIX1",6.34151029629107,3.04618826836686
"SIX2",19.6951550476643,26.0866851029351
"SIX3",268.213904485655,206.938028432413
"Six3os1",274.077788829031,225.126223363078
"SIX4",18.2801191351772,52.8766128648981
"SIX5",124.42906474935,130.681514818502
"SIX6",6.86946566379909,27.4203684538502
"SKA1",13.6480040617248,29.6762945173444
"SKA2",111.907055545481,341.019427790556
"SKA3",79.5562827709025,143.863379919244
"SKAP1",9.32989424759473,8.50164746841023
"SKAP2",29.4381241411779,36.4676599975618
"SKI",8055.81668457676,1737.06300045353
"SKIDA1",621.233290113065,921.419577851659
"SKIL",1041.32859194709,1178.15489776443
"Skint1",0.154664824587761,0
"Skint10",0,0
"Skint2",0,0.16262378976141
"Skint5/Skint6",0,0.403470370896457
"Skint7/Skint8",63.1668122257139,232.51093962094
"SKIV2L",1916.75994920776,511.218116848239
"SKIV2L2",703.563548185602,511.027356034207
"Skor1",26.8142689489442,6.28324640056754
"SKOR2",0,0
"SKP1",1836.83672717774,2942.64883305918
"SKP2",263.845944224307,270.874265111951
"SLA",1610.19221632674,778.14347081584
"SLA2",8.05014367103989,21.9245222967849
"SLAIN1",2703.61553025637,1225.58292406274
"Slain1os",35.1849242060681,154.173575950466
"SLAIN2",1122.92609383208,988.331159559826
"SLAMF1",1.2648783138392,1.15037021790243
"SLAMF6",6.53489776841982,18.3858012077803
"SLAMF7",1.57399382484887,8.50342375486573
"SLAMF8",4.68857246124103,14.8346500387862
"SLAMF9",0.473515534059095,0.813589424568972
"SLBP",165.638700121458,184.501948299135
"SLC10A1",9.35416243522993,44.3288196215161
"SLC10A2",11.8978273281432,71.4941672948
"SLC10A3",56.1198449516097,60.2107401421872
"SLC10A4",288.861963159167,137.292077464272
"SLC10A5",4.60935555650709,14.7837891623324
"SLC10A6",2.57939167400611,1.1895480025232
"SLC10A7",236.872240358495,345.185095846354
"SLC11A1",23.3563059070689,31.4208382894907
"SLC11A2",611.320333907379,622.321700261811
"SLC12A1",1.21309465871291,5.01151374789489
"SLC12A2",3922.90174762996,1768.76671868329
"SLC12A3",0.356310469080772,5.27585804993176
"SLC12A4",841.862567860081,287.789423203484
"SLC12A5",5805.49772243742,1816.28938613286
"SLC12A6",2194.44593206637,1678.16423877653
"SLC12A7",1580.9348118441,368.298446036015
"SLC12A8",41.2062577997172,48.7648236016897
"SLC12A9",1066.43492042951,506.44571179395
"SLC13A1",0.919737845423418,0.381139959988142
"SLC13A2",0,0.084013010450243
"Slc13a2os",0,5.921209004656
"SLC13A3",261.081157392878,93.5731468773789
"SLC13A4",147.234692455102,92.6622354900666
"SLC13A5",41.9436633853093,37.7660655263581
"SLC14A1",10.8039769403652,15.6458295879893
"SLC14A2",100.241891536756,81.644435082385
"SLC15A1",15.1134947411007,73.5687703196262
"SLC15A2",480.293488911498,559.846196171248
"SLC15A3",46.5343311556621,36.0266999689369
"SLC15A4",709.118014714456,466.838128930552
"SLC15A5",3.51023215394516,5.69822935897664
"SLC16A1",538.232278660387,466.403582767463
"SLC16A10",64.2554976648906,127.629324807304
"SLC16A11",105.70195443468,126.273402868295
"SLC16A12",49.4743689585406,48.7667388333669
"SLC16A13",504.173349418699,445.862182478301
"SLC16A14",469.052152586219,187.45911677873
"SLC16A2",3037.73263476051,1393.06636452918
"SLC16A3",217.49574824043,109.486187531932
"SLC16A4",31.4220415310655,66.7198457924057
"SLC16A5",3.73065927763975,2.18494510523664
"SLC16A6",132.350773965336,139.5021818158
"SLC16A7",1407.08150835413,2167.35266984046
"SLC16A8",54.6140364696281,43.9748547543579
"SLC16A9",74.4054973227766,49.9555698790814
"SLC17A1",0,0.375895213807068
"SLC17A2",0.164116321642373,2.6352308810114
"SLC17A3",0,3.34548157850655
"SLC17A4",0,0
"SLC17A5",368.679160872167,401.93096287764
"SLC17A6",712.451243996977,713.545718781776
"SLC17A7",2354.613054817,1080.76064953261
"SLC17A8",46.4290440872736,64.7387644218764
"SLC17A9",5.54886312558398,4.75619510098617
"SLC18A1",62.2152818339883,219.763755650058
"SLC18A2",190.455490580995,232.734485952547
"SLC18A3",65.3163430645445,25.2562436434666
"SLC18B1",563.726672302237,820.770268302601
"SLC19A1",708.391102446857,371.398714880654
"SLC19A2",198.377958346995,160.728383310935
"SLC19A3",19.2846995320963,24.4077258601183
"SLC1A1",1418.29438206661,850.882631998779
"SLC1A2",6993.20344297457,3295.84820325162
"SLC1A3",4160.00026849718,2220.20841986781
"SLC1A4",3319.99412695605,1778.53500741696
"SLC1A5",142.626856619236,77.3216071523143
"SLC1A6",220.609159653141,111.048040157953
"SLC1A7",6.62025536301443,38.7853249266901
"SLC20A1",1527.95602744871,1860.46579568485
"SLC20A2",1042.86828116779,355.200957231134
"SLC22A1",0,0.480865300282286
"SLC22A12",49.605482561632,45.5568297445889
"SLC22A13",1.06474038664751,9.20973666504159
"Slc22a13b-ps",13.0281566985296,30.2396050822007
"SLC22A14",0,0.321279897274311
"SLC22A15",378.110088572235,350.544894601254
"SLC22A16",0.614244097481477,0
"SLC22A17",10964.9927221831,3670.57126661698
"SLC22A18",10.6295966502705,4.39104413141744
"SLC22A2",1.84246015048975,1.88036645362815
"Slc22a20",0,0
"Slc22a21",24.9170824050055,42.1237926988041
"Slc22a22",0,0.172426328607748
"SLC22A23",5308.17982518291,1903.09661702882
"SLC22A24",1.14179906300752,1.33039369299055
"SLC22A25",7.52756706977004,20.693676504047
"Slc22a26",0,1.14641775183287
"SLC22A3",58.8238581504331,29.6781353925432
"SLC22A4",47.5691585270743,56.0519927691951
"SLC22A5",330.165102008,268.514160661295
"SLC22A6",30.8929270383011,26.9176086055141
"SLC22A7",7.47147536817161,5.96298680029579
"SLC22A8",372.391017261949,291.188227404137
"SLC23A1",55.2739097208595,158.510243366993
"SLC23A2",3705.02529395528,1395.89696505457
"SLC23A3",1.58131034371104,4.33389126760767
"Slc23a4",16.0077686862601,44.7149738294667
"SLC24A1",9.68916587963911,14.6119541561673
"SLC24A2",179.462816615864,220.065861628563
"SLC24A3",2124.07000294742,655.820405297721
"SLC24A4",116.416545924933,84.1993038719275
"SLC24A5",9.31391254646065,38.4233460015508
"Slc25a1",1049.54877965613,648.335220904291
"SLC25A10",231.956383401214,196.132022919066
"SLC25A11",898.964294908107,544.389089231378
"SLC25A12",951.946914935595,631.734295132163
"SLC25A13",47.5894998722489,50.9129181914654
"SLC25A14",299.12731420995,319.076352547717
"SLC25A15",157.444331055867,129.023151724963
"SLC25A16",168.319090446551,225.129247724221
"SLC25A17",597.088367105528,496.521769195999
"SLC25A18",62.468531470468,68.7355102377451
"SLC25A19",471.875860562105,329.030136177807
"Slc25a2",10.2294753837873,23.6883083481297
"SLC25A20",218.76483428588,150.187355004575
"SLC25A21",1.47548855754988,4.63821971431689
"SLC25A22",1297.79457160183,866.959895758249
"SLC25A23",2999.2389133817,2120.19479764703
"SLC25A24",72.9728865821797,84.6290980434288
"SLC25A25",1278.24721823334,506.381298521238
"SLC25A26",74.1479938870792,99.3958753272023
"SLC25A27",1981.57138964473,2965.5832135456
"SLC25A28",333.975562511811,463.663293731997
"SLC25A29",373.395447414231,156.312081036106
"SLC25A3",3174.59171659102,1352.26670669135
"SLC25A30",222.227604541325,247.098483724476
"SLC25A31",3.08518792062785,1.28108114753053
"SLC25A32",190.383417339655,196.629676239182
"SLC25A33",170.947922326935,112.822906251603
"SLC25A34",18.4046234724462,17.292913208429
"SLC25A35",13.7544694143327,23.2465140370713
"SLC25A36",499.981520978339,1530.50956563329
"SLC25A37",467.504866731355,365.629252884024
"SLC25A38",562.492996155022,235.843149782775
"SLC25A39",1110.07983816387,563.787742558122
"SLC25A4",3648.11391467822,1885.90941001123
"SLC25A40",34.7002817351394,112.713355937946
"SLC25A41",3.55629329551632,5.13210451580014
"SLC25A42",310.876482300529,328.72813583452
"SLC25A43",5.97463335130051,6.87573705953297
"SLC25A44",1793.24882187294,1069.77888026436
"SLC25A45",14.0657462764749,23.3331822482465
"SLC25A46",512.975147967843,626.106847966997
"SLC25A47",66.6999191487455,37.2751492554872
"Slc25a48",1.25938698116134,0.665063971527544
"SLC25A5",798.478399404047,925.027063431254
"SLC25A51",2228.97088819432,1806.03537420493
"SLC25A53",98.0049676435077,98.9468701232087
"Slc25a54",0.45101106028129,1.14404887185538
"SLC26A1",193.569743953829,183.384718016226
"Slc26a10",25.442103129466,22.7047551682928
"SLC26A11",61.1022150615827,55.3921470142575
"SLC26A2",186.717266977341,159.634329428839
"SLC26A3",1.37514080715364,11.0814614516861
"SLC26A4",1.02248994110828,0.658184103971599
"SLC26A5",5.26460521427889,8.94194743663364
"SLC26A6",183.753853118797,123.408833443668
"SLC26A7",107.798705391843,191.597413391951
"SLC26A8",39.5951228341148,46.260056419209
"SLC26A9",6.37095399800512,5.20628367478311
"SLC27A1",1712.77384780311,1204.60960477732
"SLC27A2",116.352423763699,76.2604770165
"SLC27A3",1057.35076200434,426.656004885035
"SLC27A4",4037.31350994051,1394.57563566893
"SLC27A5",8.59656559769752,16.2003144816361
"SLC27A6",33.3618057403474,17.6293780214645
"SLC28A1",4.72845344618911,7.16022733506415
"SLC28A2",0,0
"SLC28A3",19.5297109657616,38.9653961352524
"SLC29A1",1314.453030107,675.347351506268
"SLC29A2",576.110485264238,412.454277651802
"SLC29A3",533.570276886428,430.080780488703
"SLC29A4",3852.53879794171,1466.86884824825
"SLC2A1",2479.3491323273,1019.14197108435
"SLC2A10",59.9879592757915,29.1817878844816
"SLC2A12",91.2913266083332,112.9918792672
"SLC2A13",651.148272564662,372.087575310981
"SLC2A2",0.773324122938803,1.91478208860556
"SLC2A3",1757.06152250169,1072.34203537009
"SLC2A4",63.1581986839516,63.1632127359538
"Slc2a4rg-ps",121.567737000254,218.246014483827
"SLC2A5",66.0854650972521,30.3554125439358
"SLC2A6",193.23224458698,199.903491472247
"SLC2A7",1.47144883303097,0.159675273482978
"SLC2A8",356.631634718959,227.013567685569
"SLC2A9",45.6506676537583,16.0399725477792
"SLC30A1",1198.16707898523,405.078509688181
"SLC30A10",345.744476786791,594.561910003481
"SLC30A2",4.53640723198241,1.92535979744931
"SLC30A3",32.9415801818398,21.4884930427408
"SLC30A4",750.187472808663,734.694071872972
"SLC30A5",1327.40807299307,736.078088219961
"SLC30A6",165.942467401192,269.886034115982
"SLC30A7",1545.27376153675,2112.93822784292
"SLC30A8",0,1.70669481158067
"SLC30A9",1113.2675441245,1117.29261263808
"SLC31A1",568.492695537414,705.054178681634
"SLC31A2",146.359290803546,185.489067742267
"SLC32A1",2777.95040137825,732.636780224566
"SLC33A1",284.966134781574,352.918366349518
"SLC34A1",1.19894607992469,0.760549609043501
"SLC34A2",4.3320736136764,1.39413285149758
"SLC34A3",0.165146608279398,0.645629790128498
"SLC35A1",421.37802998704,636.12957237225
"Slc35a2",492.612134373853,262.519297813768
"SLC35A3",184.372611643838,511.162921700324
"SLC35A4",843.16393193696,536.034058985422
"SLC35A5",318.905393404678,676.082740508714
"SLC35B1",1175.82781998618,812.602969167242
"SLC35B2",1744.57753745614,828.113561885351
"SLC35B3",87.5208915685392,204.814393102455
"SLC35B4",801.472216701751,797.541998648238
"SLC35C1",329.28203976959,214.673264293991
"SLC35C2",979.477424002759,454.436964489605
"SLC35D1",261.095692745661,317.161304577269
"SLC35D2",11.1226545793999,42.6248737869891
"SLC35D3",106.864849356591,64.5959069803776
"SLC35E1",2530.56315351646,1307.59104815558
"SLC35E2B",2459.97177417373,2129.60415758707
"SLC35E3",1317.32680666187,949.637940818921
"SLC35E4",868.230186199941,300.807017545643
"SLC35F1",3091.71816816699,2111.89310907677
"SLC35F2",361.221794121736,243.428390553895
"SLC35F3",157.779051813165,167.525107867209
"SLC35F4",86.9685348578277,86.708431310801
"SLC35F5",860.863773593255,447.587377221379
"SLC35F6",348.035338710726,351.244306591053
"SLC35G1",24.2635518474391,70.8632355341
"SLC35G2",28.4595901651124,40.8078567254571
"SLC35G6",7.78567985970176,8.94572794145284
"SLC36A1",1521.23801239565,652.177280466163
"Slc36a1os",39.2314735050743,82.1591169583168
"SLC36A2",0.165977308962469,1.01613915159518
"SLC36A3",0.250774146326295,0.185237441946798
"Slc36a3os",0,0
"SLC36A4",2177.76138541712,1412.7688145478
"SLC37A1",470.121295964276,279.873422082554
"SLC37A2",50.4128203867148,43.4233569869828
"SLC37A3",2448.39451101988,1262.98800174641
"SLC37A4",607.168407756702,397.162301461559
"SLC38A1",6610.81636616018,3782.9017567487
"SLC38A10",10296.2631883984,1886.56242409765
"SLC38A11",1.45227813453805,1.94426471910363
"SLC38A2",4972.15527480037,3784.98377690772
"SLC38A3",1058.01957109471,626.419348548931
"SLC38A4",11.6377815566121,18.3604116435113
"SLC38A5",336.327143388551,143.262880459274
"SLC38A6",78.2929839481305,251.871414419497
"SLC38A7",1220.1652125237,1056.03499916258
"SLC38A8",1.31793736567318,6.61133564961905
"SLC38A9",498.175744482252,599.529185464672
"SLC39A1",1701.15791908386,837.3917093992
"SLC39A10",2151.10852498887,2409.43529013267
"SLC39A11",1072.06055769278,417.385794693802
"SLC39A12",38.626794481085,35.6736111018113
"SLC39A13",566.578178721465,342.352817587008
"SLC39A14",848.399895754,492.916604835274
"SLC39A2",18.1200486780588,39.056971127848
"SLC39A3",4203.17579471003,1234.72311359067
"SLC39A4",10.0578747198556,5.1251619740935
"SLC39A5",10.3727962230371,13.0649604444945
"SLC39A6",3250.91861219627,1681.89015187873
"SLC39A7",3108.574628973,1283.62233755687
"SLC39A8",578.487985038644,268.347918638757
"SLC39A9",2258.46234783162,1072.44106655594
"SLC3A1",8.14388670094254,22.7262281644616
"SLC3A2",4391.74528059854,2322.48126874079
"SLC40A1",399.840621097641,253.909831573706
"SLC41A1",1084.90141764454,509.154492221847
"SLC41A2",457.638160377433,363.871350236125
"SLC41A3",86.5459809891942,52.3609301242004
"SLC43A1",26.4181437468999,25.5624477646682
"SLC43A2",843.38464028025,428.23216897148
"SLC43A3",46.1350185428125,36.188058046306
"SLC44A1",1689.27758533774,1119.63554608451
"SLC44A2",2398.25862888655,964.537359334398
"SLC44A3",9.44316784736652,15.4611879951211
"SLC44A4",1.24187754126916,0.332072121774312
"SLC44A5",1992.16057184556,860.112346935857
"SLC45A1",992.074489646684,365.620600056383
"SLC45A2",5.3402432220343,2.86703067009957
"SLC45A3",103.786255710706,47.7792040154272
"SLC45A4",1395.52148407781,566.705727514573
"SLC46A1",380.786604531945,165.855801893286
"SLC46A2",0.154664824587761,1.79091079166769
"SLC46A3",83.02451762131,81.4470226730202
"SLC47A1",7.25948826185176,3.86161890906697
"Slc47a2",0.811041095670824,0.166267442601726
"SLC48A1",1105.9403784566,798.970986574333
"SLC4A1",258.994225998941,67.5538217452196
"SLC4A10",467.313278749039,633.7206019622
"SLC4A11",20.5765276164393,20.2799641826456
"SLC4A1AP",409.248007342109,338.256854153737
"SLC4A2",1697.56093687178,495.275976447024
"SLC4A3",4205.89684679453,1541.23294620231
"SLC4A4",1122.58929025,669.841169153212
"SLC4A5",222.564990116973,108.586045720626
"SLC4A7",1474.30212535749,1551.61417745371
"SLC4A8",4512.4383423963,1434.73653088894
"SLC4A9",1.50727366770305,2.83832543874823
"SLC50A1",71.4975668432268,137.181264411128
"SLC51A",0.915005534044572,7.21010345111457
"SLC51B",0,0
"SLC52A2",1394.40709930042,988.224606459259
"SLC52A3",21.885636280473,11.3603770549116
"SLC5A1",0.463994473763282,0.643701246788785
"SLC5A10",0,2.52666839555086
"SLC5A11",3.37128765556215,5.29877226913455
"SLC5A12",4.31264647687046,23.9798794890179
"SLC5A2",1.70413960105187,9.32628891708232
"SLC5A3",2503.32329052753,1889.19413298856
"Slc5a4a",0,0.632379747884868
"Slc5a4b",1.92909058104539,1.89691949281028
"SLC5A5",24.5515436698502,27.5597574269003
"SLC5A6",716.77679246087,392.274875974675
"SLC5A7",27.1509147388489,33.1396165850918
"SLC5A8",0.917327272392334,2.6739903075311
"SLC5A9",0,1.92162172129579
"SLC6A1",6369.86211806582,3751.21356202544
"SLC6A11",4866.51377893213,1381.34222638781
"SLC6A12",4.70057563056044,6.11155649023676
"SLC6A13",72.3695795636495,56.3924015618691
"SLC6A14",0.154664824587761,0.475865147425412
"SLC6A15",1357.22912797734,1520.39591652794
"SLC6A16",30.8590556300115,57.4243733269933
"SLC6A17",7354.25673586131,2668.05360256687
"SLC6A18",93.2840868002047,340.847691186698
"SLC6A19",4.182046955772,5.34909499752078
"Slc6a19os",0,0.156514600459456
"SLC6A2",12.1757202771673,40.5376045294334
"SLC6A20",61.3317778185414,39.0229005220725
"Slc6a20b",20.1079539116177,57.2313080165354
"Slc6a21",0,1.10089126241263
"SLC6A3",9.04896918160021,4.96003662628045
"SLC6A4",66.0185710370297,45.0550696530254
"SLC6A5",2.99268551303033,13.7568806513055
"SLC6A6",7759.96415233099,3582.30181291598
"SLC6A7",771.717894195086,414.797756504921
"SLC6A8",1329.01451781868,873.545678103437
"SLC6A9",544.928376263896,259.695630149507
"SLC7A1",4506.67844740224,1884.33006018498
"SLC7A10",145.73122326802,115.240237737265
"SLC7A11",280.336530126103,372.608570974455
"Slc7a12",0,0
"SLC7A13",1.23692541601258,6.50723980738541
"SLC7A14",1429.2156212368,1139.59277879589
"Slc7a15",0.165524283183062,1.10924615091396
"SLC7A2",320.401878884968,290.013403063498
"SLC7A3",79.60382397105,63.3225791787444
"SLC7A4",839.108504455659,559.364843551468
"SLC7A5",8367.17553757878,2775.37505542815
"SLC7A6",955.93119071287,1025.73500519598
"SLC7A6OS",378.335982129676,331.385540697221
"SLC7A7",54.3601702621148,48.2840250071814
"SLC7A8",320.575859304358,269.705253056755
"SLC7A9",0,0.418750918954297
"SLC8A1",28222.806838763,20510.4601039595
"SLC8A2",5571.20554959821,1500.8122813401
"SLC8A3",1281.77559493698,514.141546006065
"SLC8B1",159.475364091096,88.5659472958242
"SLC9A1",1147.77900381894,554.733643286096
"SLC9A2",10.5777552734088,14.9305548330095
"SLC9A3",8.7690886781219,24.2052622448609
"SLC9A3R1",826.759289782848,242.320877985424
"SLC9A3R2",994.890568259243,312.781575347344
"SLC9A4",2.9592060581324,1.45133196179108
"SLC9A5",578.623455828885,768.788714572031
"SLC9A6",2346.26899644983,2174.1120737115
"SLC9A7",1142.12172179483,811.628770580089
"SLC9A8",864.113034081372,702.529670892534
"SLC9A9",69.3742579714889,97.8081609153939
"SLC9B1",0.793468064420423,6.02910420718057
"SLC9B2",56.0264919960469,68.8909190783255
"SLC9C1",0,0
"Slco1a1",1.80641581444019,0.665346676246623
"SLCO1A2",1.39236178985283,1.85290948606805
"Slco1a4",34.8308912778685,50.8915527031383
"Slco1a6",1.34020605139761,3.44513612303068
"SLCO1B3",0.761354690924649,1.6364748907906
"SLCO1C1",1673.27101987882,825.555796111271
"SLCO2A1",510.262597984809,157.43040493853
"SLCO2B1",452.703452367131,257.058994259938
"SLCO3A1",1565.19047721632,611.850164872962
"SLCO4A1",55.5265487166772,41.46966880733
"SLCO4C1",19.0466914524517,36.1872367169956
"SLCO5A1",2414.24186984013,1615.51529403701
"SLCO6A1",0.154664824587761,3.55917858552755
"Slco6c1",0,0.974373292658659
"SLF1",189.603880418217,810.795144677066
"SLF2",935.576828992159,2892.28278365827
"Slfn1",0.605675884869051,0.32435069982283
"Slfn10-ps",7.20104359774919,12.1503059976324
"SLFN12L",6.54210587350764,15.6876489080867
"SLFN13",240.705434659233,781.45226658737
"SLFN14",2.92810887018312,0.725951033671939
"Slfn2",5.30325390957265,14.0508950419834
"SLFN5",197.874196766347,289.009006652567
"Slfn5os",0,0
"SLFNL1",10.1175153009126,30.4460137362965
"SLIRP",47.1029504018599,219.645457677615
"SLIT1",4948.14895333375,1731.90849838303
"SLIT2",1533.22909495177,731.733333700879
"SLIT3",981.69244492484,322.157901001319
"SLITRK1",2441.77205021426,1855.32586973094
"SLITRK2",989.207067496069,854.622307510197
"SLITRK3",1615.02641988716,1273.43241976725
"SLITRK4",543.466999628046,779.644421838256
"SLITRK5",3011.42649890537,1735.66974367165
"SLITRK6",19.9562652432547,26.8496259155473
"SLK",833.400001225144,653.74979254584
"SLMAP",709.643716400823,652.758905690335
"SLN",0.988283660774772,3.74649700967523
"SLPI",2.84102782705517,0.959891120731219
"SLTM",692.719623619419,607.879196491404
"SLU7",414.123022197989,285.909764818215
"SLURP1",0.773324122938803,4.14759353098692
"Slurp2",0,0.313029200918912
"SLX1A/SLX1B",302.174279552712,440.763598126012
"SLX4",1315.50242598923,773.698369819124
"SLX4IP",192.931509104036,260.412103316064
"Sly",0,0
"SMAD1",1405.42882483999,753.030892779495
"SMAD2",1501.69208692434,1294.74047504871
"SMAD3",694.206805138151,277.024968684358
"SMAD4",5438.55031738466,3014.78032640724
"SMAD5",2182.46477476587,2245.69263414311
"SMAD6",165.386845569763,54.9775288813599
"SMAD7",768.150658285779,506.556202407121
"SMAD9",36.8152016419584,52.2340411045235
"SMAGP",26.6579450416635,26.2585600855289
"SMAP1",658.16692280678,712.013702056173
"SMAP2",869.451897108207,420.881203304092
"SMARCA1",393.591018740801,516.313272712226
"SMARCA2",1957.09989933462,2269.87363196719
"SMARCA4",11613.4304222435,3524.33521268983
"SMARCA5",1376.8788681216,706.640755374315
"Smarca5-ps",9.09797365857458,10.40404187603
"SMARCAD1",1042.7002865511,1379.01336458025
"SMARCAL1",1440.33101214846,957.856350858132
"SMARCB1",1139.43620400643,754.374883316838
"SMARCC1",2308.69060110267,1625.91127734229
"SMARCC2",7547.15601869195,4004.64442602707
"SMARCD1",3776.23845444349,1963.11667636564
"SMARCD2",312.846614163293,288.49150180855
"SMARCD3",1742.04634680801,1218.80041666317
"SMARCE1",1626.82894264574,1361.85364978473
"SMC1A",723.716202514125,482.652662519777
"SMC1B",1.15593189884452,5.97614777903306
"SMC2",163.428631588217,217.737240128539
"Smc2os",1.45227813453805,15.259387399046
"SMC3",609.574481330088,592.858663675415
"SMC4",166.584372438036,248.311150679626
"SMC5",444.873528599805,791.006421223081
"SMC6",538.374834830864,521.919286657611
"SMCHD1",997.058629450248,717.407062483154
"SMCO1",49.4327123277848,85.8441839413269
"SMCO2",0.155850523227567,0.157650244226416
"SMCO3",4.02964649860202,8.54986151078846
"Smco4",46.7477826912005,56.1818697868995
"Smcp",0,0
"SMCR8",1262.92840018888,635.962513054921
"SMDT1",1134.91038075,418.102817838965
"SMG1",6686.30823253573,4828.04323002648
"SMG5",2732.23890718142,1323.84009414821
"SMG6",1395.10567256149,944.448576463707
"SMG7",2112.67096801711,1735.45984327796
"SMG8",638.24535909726,304.418432854626
"SMG9",369.314921054941,243.897846477784
"Smgc",0,0.156514600459456
"SMIM1",19.2975472031213,22.2282308009009
"SMIM10L1",223.435002508302,397.284216113366
"Smim10l2a",510.51187604367,347.186634058157
"Smim11",45.2212096696446,76.2125578233242
"SMIM12",220.24394370498,175.352732848086
"SMIM13",852.132238562334,1190.56912256435
"SMIM14",1082.35063994152,1524.05085768748
"SMIM15",58.2164025586629,235.47048650726
"SMIM17",40.7732388834636,75.1800221762164
"SMIM18",37.9260668461485,98.2566397711108
"SMIM19",284.654645175356,183.835752773967
"SMIM20",104.974649382795,126.018924120725
"SMIM22",2.76454047619805,1.84060548762633
"SMIM23",0,0
"SMIM24",5.81722110927958,12.4155180133975
"SMIM3",16.227074425932,23.5773429005779
"Smim4",89.9366054654552,152.881954876678
"SMIM5",10.9804206707382,16.4175509707379
"Smim6",11.3678015149881,13.910524162454
